PurchaseID,Item,Date
5475,frankfurter,8/3/15
5475,shopping bags,8/3/15
5476,chicken,9/30/15
5476,root vegetables,9/30/15
5477,chicken,2/26/15
5477,whole milk,2/26/15
5478,other vegetables,12/28/15
5478,dessert,12/28/15
5479,house keeping products,6/13/15
5479,fruit/vegetable juice,6/13/15
5480,pork,11/5/15
5480,curd,11/5/15
5481,bathroom cleaner,9/30/15
5481,other vegetables,9/30/15
5482,beverages,3/27/15
5482,packaged fruit/vegetables,3/27/15
5483,butter,1/21/15
5483,root vegetables,1/21/15
5484,sausage,3/13/15
5484,specialty bar,3/13/15
5485,canned beer,5/8/15
5485,sugar,5/8/15
5486,salt,9/1/15
5486,semi-finished bread,9/1/15
5487,beef,6/1/15
5487,pip fruit,6/1/15
5488,shopping bags,6/9/15
5489,curd,5/19/15
5489,dessert,5/19/15
5490,fruit/vegetable juice,10/16/15
5490,flower (seeds),10/16/15
5491,sausage,9/28/15
5491,frozen dessert,9/28/15
5492,sausage,1/16/15
5492,chocolate,1/16/15
5493,sausage,8/16/15
5493,fruit/vegetable juice,8/16/15
5494,grapes,3/26/15
5494,bottled water,3/26/15
5495,frankfurter,6/3/15
5495,frozen vegetables,6/3/15
5496,berries,9/18/15
5496,specialty bar,9/18/15
5497,citrus fruit,5/26/15
5497,whole milk,5/26/15
5498,canned beer,12/11/15
5498,frozen potato products,12/11/15
5499,canned beer,8/29/15
5499,yogurt,8/29/15
5500,tropical fruit,1/19/15
5500,misc. beverages,1/19/15
5501,whole milk,12/26/15
5501,soda,12/26/15
5502,whole milk,6/27/15
5502,hygiene articles,6/27/15
5503,other vegetables,7/10/15
5503,hygiene articles,7/10/15
5504,citrus fruit,9/14/15
5504,bottled beer,9/14/15
5505,pork,11/24/15
5505,processed cheese,11/24/15
5506,beef,12/15/15
5506,pet care,12/15/15
5507,meat,4/2/15
5507,rolls/buns,4/2/15
5508,canned beer,11/29/15
5508,pip fruit,11/29/15
5509,whole milk,6/1/15
5510,curd cheese,11/5/15
5510,popcorn,11/5/15
5511,citrus fruit,2/28/15
5511,white wine,2/28/15
5512,cooking chocolate,8/7/15
5512,hygiene articles,8/7/15
5513,whole milk,2/17/15
5514,sugar,6/21/15
5514,brown bread,6/21/15
5515,chicken,7/27/15
5515,soda,7/27/15
5516,citrus fruit,1/18/15
5516,chocolate,1/18/15
5517,sausage,8/10/15
5517,cake bar,8/10/15
5518,whole milk,5/15/15
5518,bottled water,5/15/15
5519,whole milk,1/16/15
5519,spread cheese,1/16/15
5520,rolls/buns,10/16/15
5520,newspapers,10/16/15
5521,pork,6/1/15
5521,grapes,6/1/15
5522,root vegetables,8/27/15
5522,frozen meals,8/27/15
5523,citrus fruit,11/20/15
5523,fruit/vegetable juice,11/20/15
5524,citrus fruit,1/29/15
5524,root vegetables,1/29/15
5525,whole milk,2/24/15
5525,soda,2/24/15
5526,pork,5/2/15
5526,whipped/sour cream,5/2/15
5527,citrus fruit,1/25/15
5527,yogurt,1/25/15
5528,frankfurter,5/8/15
5528,long life bakery product,5/8/15
5529,citrus fruit,4/1/15
5529,other vegetables,4/1/15
5530,sausage,11/7/15
5530,packaged fruit/vegetables,11/7/15
5531,chicken,6/2/15
5531,house keeping products,6/2/15
5532,other vegetables,10/5/15
5532,salty snack,10/5/15
5533,onions,12/30/15
5533,flour,12/30/15
5534,hamburger meat,2/10/15
5534,root vegetables,2/10/15
5535,frankfurter,6/1/15
5535,frozen dessert,6/1/15
5536,canned beer,9/6/15
5536,fruit/vegetable juice,9/6/15
5537,bottled water,4/15/15
5537,canned beer,4/15/15
5538,soda,7/31/15
5538,whipped/sour cream,7/31/15
5539,turkey,10/16/15
5539,whole milk,10/16/15
5540,rolls/buns,9/22/15
5540,soda,9/22/15
5541,frozen vegetables,10/28/15
5541,whole milk,10/28/15
5542,other vegetables,12/23/15
5542,hygiene articles,12/23/15
5543,pork,6/2/15
5543,whole milk,6/2/15
5544,soda,11/2/15
5544,root vegetables,11/2/15
5545,turkey,11/6/15
5545,chewing gum,11/6/15
5546,sausage,5/29/15
5546,soda,5/29/15
5547,whole milk,4/6/15
5547,rolls/buns,4/6/15
5548,newspapers,8/18/15
5548,other vegetables,8/18/15
5549,coffee,1/8/15
5549,napkins,1/8/15
5550,hamburger meat,11/23/15
5550,curd,11/23/15
5551,turkey,3/14/15
5551,sugar,3/14/15
5552,sausage,8/10/15
5552,other vegetables,8/10/15
5553,whole milk,6/4/15
5553,other vegetables,6/4/15
5554,sausage,7/19/15
5554,bathroom cleaner,7/19/15
5555,other vegetables,9/12/15
5555,margarine,9/12/15
5556,shopping bags,11/19/15
5556,curd,11/19/15
5557,pork,4/20/15
5557,butter,4/20/15
5558,pork,5/28/15
5558,bottled beer,5/28/15
5559,beef,6/15/15
5559,butter,6/15/15
5560,sausage,9/1/15
5560,whole milk,9/1/15
5561,whole milk,10/13/15
5561,yogurt,10/13/15
5562,soda,9/22/15
5562,whole milk,9/22/15
5563,canned beer,5/12/15
5563,sugar,5/12/15
5564,beef,8/9/15
5564,finished products,8/9/15
5565,frankfurter,10/19/15
5565,rolls/buns,10/19/15
5566,other vegetables,2/14/15
5566,shopping bags,2/14/15
5567,other vegetables,6/2/15
5567,curd,6/2/15
5568,root vegetables,5/3/15
5568,rolls/buns,5/3/15
5569,pip fruit,10/29/15
5569,candles,10/29/15
5570,sausage,12/23/15
5570,rolls/buns,12/23/15
5571,other vegetables,8/7/15
5571,chicken,8/7/15
5572,pork,6/11/15
5572,spread cheese,6/11/15
5573,meat,10/7/15
5573,coffee,10/7/15
5574,pork,1/5/15
5574,pastry,1/5/15
5575,dessert,2/25/15
5575,salty snack,2/25/15
5576,other vegetables,3/16/15
5576,yogurt,3/16/15
5577,condensed milk,11/23/15
5577,hard cheese,11/23/15
5578,ice cream,7/26/15
5578,butter,7/26/15
5579,chicken,5/30/15
5579,whipped/sour cream,5/30/15
5580,root vegetables,7/7/15
5580,soups,7/7/15
5581,frankfurter,2/5/15
5581,curd,2/5/15
5582,hamburger meat,3/29/15
5582,curd,3/29/15
5583,UHT-milk,9/18/15
5583,salty snack,9/18/15
5584,frankfurter,8/29/15
5584,whole milk,8/29/15
5585,pastry,6/19/15
5585,whole milk,6/19/15
5586,other vegetables,12/17/15
5586,whole milk,12/17/15
5587,onions,3/12/15
5587,whole milk,3/12/15
5588,pastry,3/21/15
5588,brown bread,3/21/15
5589,citrus fruit,4/15/15
5589,whole milk,4/15/15
5590,hamburger meat,4/8/15
5590,other vegetables,4/8/15
5591,chicken,1/5/15
5591,fruit/vegetable juice,1/5/15
5592,whole milk,11/2/15
5592,margarine,11/2/15
5593,chicken,2/1/15
5593,tropical fruit,2/1/15
5594,shopping bags,4/25/15
5594,soap,4/25/15
5595,citrus fruit,12/11/15
5595,root vegetables,12/11/15
5596,citrus fruit,6/9/15
5596,whole milk,6/9/15
5597,chicken,5/5/15
5597,whole milk,5/5/15
5598,bottled beer,8/5/15
5598,yogurt,8/5/15
5599,specialty chocolate,1/15/15
5599,beverages,1/15/15
5600,other vegetables,11/11/15
5600,whole milk,11/11/15
5601,pork,9/19/15
5601,root vegetables,9/19/15
5602,whole milk,4/11/15
5602,yogurt,4/11/15
5603,beef,8/29/15
5603,berries,8/29/15
5604,sausage,10/8/15
5604,soda,10/8/15
5605,root vegetables,4/21/15
5605,bottled water,4/21/15
5606,chicken,9/7/15
5606,root vegetables,9/7/15
5607,turkey,8/25/15
5607,seasonal products,8/25/15
5608,soda,12/22/15
5608,other vegetables,12/22/15
5609,root vegetables,7/20/15
5609,other vegetables,7/20/15
5610,sausage,7/4/15
5610,rolls/buns,7/4/15
5611,pastry,9/5/15
5611,candles,9/5/15
5612,sausage,8/5/15
5612,napkins,8/5/15
5613,yogurt,8/1/15
5613,frozen vegetables,8/1/15
5614,pip fruit,4/24/15
5614,male cosmetics,4/24/15
5615,sausage,10/2/15
5615,rolls/buns,10/2/15
5616,ham,1/13/15
5616,canned beer,1/13/15
5617,meat,1/5/15
5617,sliced cheese,1/5/15
5618,other vegetables,6/21/15
5618,dish cleaner,6/21/15
5619,meat,6/18/15
5619,grapes,6/18/15
5620,rolls/buns,10/2/15
5620,berries,10/2/15
5621,chicken,7/19/15
5621,red/blush wine,7/19/15
5622,sausage,5/19/15
5622,rolls/buns,5/19/15
5623,canned beer,10/3/15
5623,butter,10/3/15
5624,yogurt,11/20/15
5624,frozen meals,11/20/15
5625,chicken,3/12/15
5625,whole milk,3/12/15
5626,hamburger meat,5/13/15
5626,yogurt,5/13/15
5627,whole milk,12/12/15
5627,condensed milk,12/12/15
5628,frankfurter,8/17/15
5628,yogurt,8/17/15
5629,newspapers,11/20/15
5629,domestic eggs,11/20/15
5630,whole milk,10/20/15
5630,rolls/buns,10/20/15
5631,rolls/buns,6/30/15
5631,bottled beer,6/30/15
5632,other vegetables,8/3/15
5632,specialty bar,8/3/15
5633,sausage,7/2/15
5633,pip fruit,7/2/15
5634,sausage,6/12/15
5634,tropical fruit,6/12/15
5635,canned beer,6/19/15
5635,hygiene articles,6/19/15
5636,tropical fruit,10/21/15
5636,other vegetables,10/21/15
5637,condensed milk,11/25/15
5637,pastry,11/25/15
5638,margarine,4/8/15
5638,rolls/buns,4/8/15
5639,whole milk,11/21/15
5639,soda,11/21/15
5640,yogurt,7/26/15
5640,frozen dessert,7/26/15
5641,processed cheese,12/28/15
5641,root vegetables,12/28/15
5642,grapes,12/8/15
5642,rolls/buns,12/8/15
5643,canned beer,6/27/15
5643,soda,6/27/15
5644,soda,6/6/15
5644,bottled water,6/6/15
5645,whole milk,12/2/15
5645,newspapers,12/2/15
5646,sausage,1/27/15
5646,yogurt,1/27/15
5647,pork,9/25/15
5647,bottled beer,9/25/15
5648,pork,7/19/15
5648,rolls/buns,7/19/15
5649,turkey,12/20/15
5649,other vegetables,12/20/15
5650,other vegetables,12/1/15
5650,cat food,12/1/15
5651,whipped/sour cream,2/5/15
5651,meat spreads,2/5/15
5652,hard cheese,8/14/15
5652,white wine,8/14/15
5653,pork,5/17/15
5653,brown bread,5/17/15
5653,fruit/vegetable juice,5/17/15
5653,shopping bags,5/17/15
5654,citrus fruit,11/10/15
5654,whole milk,11/10/15
5654,fruit/vegetable juice,11/10/15
5654,dishes,11/10/15
5655,sausage,11/21/15
5655,grapes,11/21/15
5655,sliced cheese,11/21/15
5655,napkins,11/21/15
5656,citrus fruit,12/7/15
5656,root vegetables,12/7/15
5656,yogurt,12/7/15
5656,soft cheese,12/7/15
5657,other vegetables,6/26/15
5657,soda,6/26/15
5657,pip fruit,6/26/15
5657,brown bread,6/26/15
5658,Instant food products,12/14/15
5658,whipped/sour cream,12/14/15
5658,butter,12/14/15
5658,cake bar,12/14/15
5659,sausage,6/9/15
5659,rolls/buns,6/9/15
5659,soda,6/9/15
5659,other vegetables,6/9/15
5660,frankfurter,9/21/15
5660,whole milk,9/21/15
5660,specialty bar,9/21/15
5661,chicken,5/1/15
5661,whole milk,5/1/15
5661,vinegar,5/1/15
5661,shopping bags,5/1/15
5662,other vegetables,3/14/15
5662,yogurt,3/14/15
5662,whole milk,3/14/15
5662,spread cheese,3/14/15
5663,chicken,4/16/15
5663,bottled water,4/16/15
5663,brown bread,4/16/15
5663,hygiene articles,4/16/15
5664,chicken,9/11/15
5664,rolls/buns,9/11/15
5664,other vegetables,9/11/15
5664,margarine,9/11/15
5665,ham,6/6/15
5665,beef,6/6/15
5665,sliced cheese,6/6/15
5665,butter milk,6/6/15
5666,pip fruit,4/3/15
5666,white wine,4/3/15
5666,root vegetables,4/3/15
5666,shopping bags,4/3/15
5667,sausage,2/13/15
5667,specialty chocolate,2/13/15
5667,bottled water,2/13/15
5667,baking powder,2/13/15
5668,ham,9/29/15
5668,rolls/buns,9/29/15
5668,canned fish,9/29/15
5668,shopping bags,9/29/15
5669,other vegetables,12/9/15
5669,liquor,12/9/15
5669,whole milk,12/9/15
5669,butter milk,12/9/15
5670,sausage,6/15/15
5670,canned beer,6/15/15
5670,rum,6/15/15
5670,spices,6/15/15
5671,tropical fruit,3/22/15
5671,whole milk,3/22/15
5671,nut snack,3/22/15
5671,sliced cheese,3/22/15
5672,ham,4/24/15
5672,yogurt,4/24/15
5672,hard cheese,4/24/15
5672,rolls/buns,4/24/15
5673,tropical fruit,3/2/15
5673,condensed milk,3/2/15
5673,citrus fruit,3/2/15
5673,whipped/sour cream,3/2/15
5674,canned beer,3/26/15
5674,bottled beer,3/26/15
5674,pip fruit,3/26/15
5674,candy,3/26/15
5675,sugar,5/16/15
5675,berries,5/16/15
5675,seasonal products,5/16/15
5675,bottled beer,5/16/15
5676,bottled water,8/28/15
5676,whipped/sour cream,8/28/15
5676,berries,8/28/15
5676,whole milk,8/28/15
5677,whole milk,12/3/15
5677,grapes,12/3/15
5677,root vegetables,12/3/15
5677,shopping bags,12/3/15
5678,pip fruit,1/18/15
5678,other vegetables,1/18/15
5678,semi-finished bread,1/18/15
5678,sliced cheese,1/18/15
5679,rolls/buns,1/18/15
5679,pip fruit,1/18/15
5679,whole milk,1/18/15
5679,yogurt,1/18/15
5680,whole milk,10/27/15
5680,citrus fruit,10/27/15
5680,butter milk,10/27/15
5680,specialty bar,10/27/15
5681,hamburger meat,10/14/15
5681,soft cheese,10/14/15
5681,yogurt,10/14/15
5681,margarine,10/14/15
5682,soda,2/12/15
5682,tropical fruit,2/12/15
5682,domestic eggs,2/12/15
5683,whipped/sour cream,4/15/15
5683,pork,4/15/15
5683,pastry,4/15/15
5683,soda,4/15/15
5684,organic sausage,6/23/15
5684,pip fruit,6/23/15
5684,newspapers,6/23/15
5684,whipped/sour cream,6/23/15
5685,onions,8/20/15
5685,root vegetables,8/20/15
5685,soap,8/20/15
5685,cream cheese ,8/20/15
5686,sausage,3/29/15
5686,UHT-milk,3/29/15
5686,female sanitary products,3/29/15
5686,rolls/buns,3/29/15
5687,sausage,4/8/15
5687,soda,4/8/15
5687,bottled beer,4/8/15
5687,yogurt,4/8/15
5688,root vegetables,3/21/15
5688,processed cheese,3/21/15
5688,frozen fish,3/21/15
5689,root vegetables,6/14/15
5689,canned beer,6/14/15
5689,specialty cheese,6/14/15
5689,rolls/buns,6/14/15
5690,pork,11/29/15
5690,soda,11/29/15
5690,rolls/buns,11/29/15
5690,brown bread,11/29/15
5691,whole milk,12/13/15
5691,pastry,12/13/15
5691,yogurt,12/13/15
5691,pot plants,12/13/15
5692,ham,1/17/15
5692,brown bread,1/17/15
5692,butter,1/17/15
5692,bottled water,1/17/15
5693,frankfurter,2/5/15
5693,curd,2/5/15
5693,beef,2/5/15
5693,whipped/sour cream,2/5/15
5694,UHT-milk,8/29/15
5694,herbs,8/29/15
5694,butter,8/29/15
5694,oil,8/29/15
5695,frozen vegetables,3/23/15
5695,beef,3/23/15
5695,UHT-milk,3/23/15
5695,abrasive cleaner,3/23/15
5696,pip fruit,10/25/15
5696,whole milk,10/25/15
5696,butter milk,10/25/15
5696,yogurt,10/25/15
5697,tropical fruit,6/12/15
5697,hamburger meat,6/12/15
5697,bottled beer,6/12/15
5697,yogurt,6/12/15
5698,meat,8/8/15
5698,sugar,8/8/15
5698,margarine,8/8/15
5698,cat food,8/8/15
5699,other vegetables,4/11/15
5699,whole milk,4/11/15
5699,light bulbs,4/11/15
5699,canned beer,4/11/15
5700,root vegetables,7/31/15
5700,butter milk,7/31/15
5700,shopping bags,7/31/15
5700,cream cheese ,7/31/15
5701,liqueur,7/29/15
5701,whole milk,7/29/15
5701,onions,7/29/15
5701,soda,7/29/15
5702,soda,3/10/15
5702,other vegetables,3/10/15
5703,margarine,12/15/15
5703,detergent,12/15/15
5703,yogurt,12/15/15
5703,zwieback,12/15/15
5704,frankfurter,7/29/15
5704,tropical fruit,7/29/15
5704,frozen meals,7/29/15
5704,soda,7/29/15
5705,sugar,7/21/15
5705,whole milk,7/21/15
5705,pastry,7/21/15
5705,salty snack,7/21/15
5706,sausage,7/31/15
5706,rolls/buns,7/31/15
5706,misc. beverages,7/31/15
5706,processed cheese,7/31/15
5707,chicken,9/1/15
5707,rolls/buns,9/1/15
5707,yogurt,9/1/15
5707,pastry,9/1/15
5708,domestic eggs,10/29/15
5708,root vegetables,10/29/15
5708,semi-finished bread,10/29/15
5708,curd,10/29/15
5709,condensed milk,8/27/15
5709,fruit/vegetable juice,8/27/15
5709,white wine,8/27/15
5709,specialty fat,8/27/15
5710,canned beer,10/8/15
5710,brown bread,10/8/15
5710,herbs,10/8/15
5710,pastry,10/8/15
5711,frankfurter,2/14/15
5711,whole milk,2/14/15
5711,fruit/vegetable juice,2/14/15
5711,pasta,2/14/15
5712,pork,9/24/15
5712,pip fruit,9/24/15
5712,yogurt,9/24/15
5712,salty snack,9/24/15
5713,whole milk,9/24/15
5713,tropical fruit,9/24/15
5713,rolls/buns,9/24/15
5713,soap,9/24/15
5714,tropical fruit,10/4/15
5714,yogurt,10/4/15
5714,brown bread,10/4/15
5714,shopping bags,10/4/15
5715,pork,9/25/15
5715,whole milk,9/25/15
5715,domestic eggs,9/25/15
5715,sweet spreads,9/25/15
5716,root vegetables,5/29/15
5716,white bread,5/29/15
5716,pasta,5/29/15
5716,bottled beer,5/29/15
5717,citrus fruit,6/18/15
5717,pastry,6/18/15
5717,candy,6/18/15
5717,softener,6/18/15
5718,house keeping products,5/13/15
5718,rolls/buns,5/13/15
5718,pickled vegetables,5/13/15
5718,curd,5/13/15
5719,pip fruit,7/5/15
5719,whole milk,7/5/15
5719,coffee,7/5/15
5719,salty snack,7/5/15
5720,ham,1/21/15
5720,tropical fruit,1/21/15
5720,frozen meals,1/21/15
5720,sparkling wine,1/21/15
5721,waffles,12/15/15
5721,chicken,12/15/15
5721,hard cheese,12/15/15
5721,dishes,12/15/15
5722,beverages,5/2/15
5722,sausage,5/2/15
5722,white bread,5/2/15
5722,bottled water,5/2/15
5723,beverages,10/5/15
5723,margarine,10/5/15
5723,napkins,10/5/15
5724,citrus fruit,8/12/15
5724,pork,8/12/15
5724,canned fish,8/12/15
5724,oil,8/12/15
5725,ice cream,9/11/15
5725,beef,9/11/15
5725,yogurt,9/11/15
5725,canned beer,9/11/15
5726,salty snack,11/29/15
5726,specialty bar,11/29/15
5726,brown bread,11/29/15
5726,instant coffee,11/29/15
5727,rolls/buns,10/31/15
5727,other vegetables,10/31/15
5727,yogurt,10/31/15
5727,frozen vegetables,10/31/15
5728,white bread,7/11/15
5728,pastry,7/11/15
5728,whole milk,7/11/15
5728,newspapers,7/11/15
5729,tropical fruit,3/8/15
5729,instant coffee,3/8/15
5729,yogurt,3/8/15
5729,salty snack,3/8/15
5730,chocolate,2/15/15
5730,whipped/sour cream,2/15/15
5730,baking powder,2/15/15
5730,frozen vegetables,2/15/15
5731,whole milk,2/26/15
5731,grapes,2/26/15
5731,bottled beer,2/26/15
5731,frozen dessert,2/26/15
5732,yogurt,12/18/15
5732,other vegetables,12/18/15
5732,white wine,12/18/15
5732,frozen vegetables,12/18/15
5733,coffee,4/18/15
5733,packaged fruit/vegetables,4/18/15
5733,bottled water,4/18/15
5733,pastry,4/18/15
5734,soda,1/19/15
5734,red/blush wine,1/19/15
5734,root vegetables,1/19/15
5734,butter milk,1/19/15
5735,butter milk,2/12/15
5735,whole milk,2/12/15
5735,white bread,2/12/15
5735,rolls/buns,2/12/15
5736,pork,2/11/15
5736,whole milk,2/11/15
5736,beverages,2/11/15
5736,soda,2/11/15
5737,condensed milk,2/23/15
5737,onions,2/23/15
5737,coffee,2/23/15
5737,candy,2/23/15
5738,sugar,8/8/15
5738,coffee,8/8/15
5738,cream cheese ,8/8/15
5738,bottled water,8/8/15
5739,frankfurter,8/29/15
5739,whole milk,8/29/15
5739,fruit/vegetable juice,8/29/15
5739,candy,8/29/15
5740,sausage,7/30/15
5740,other vegetables,7/30/15
5740,tropical fruit,7/30/15
5740,mayonnaise,7/30/15
5741,bottled water,5/18/15
5741,yogurt,5/18/15
5741,spices,5/18/15
5741,fruit/vegetable juice,5/18/15
5742,sausage,1/25/15
5742,packaged fruit/vegetables,1/25/15
5742,curd,1/25/15
5742,fruit/vegetable juice,1/25/15
5743,salty snack,1/15/15
5743,whole milk,1/15/15
5743,domestic eggs,1/15/15
5743,shopping bags,1/15/15
5744,light bulbs,10/2/15
5744,pastry,10/2/15
5744,UHT-milk,10/2/15
5744,baking powder,10/2/15
5745,onions,2/28/15
5745,bottled water,2/28/15
5745,cream cheese ,2/28/15
5745,hard cheese,2/28/15
5746,tropical fruit,7/7/15
5746,dessert,7/7/15
5746,white bread,7/7/15
5746,bottled water,7/7/15
5747,soups,5/3/15
5747,sugar,5/3/15
5747,seasonal products,5/3/15
5747,bottled beer,5/3/15
5748,whole milk,4/18/15
5748,tropical fruit,4/18/15
5748,liquor (appetizer),4/18/15
5748,soda,4/18/15
5749,bottled water,10/18/15
5749,processed cheese,10/18/15
5749,packaged fruit/vegetables,10/18/15
5749,yogurt,10/18/15
5750,other vegetables,8/23/15
5750,semi-finished bread,8/23/15
5750,domestic eggs,8/23/15
5750,newspapers,8/23/15
5751,soda,8/7/15
5751,pip fruit,8/7/15
5751,hygiene articles,8/7/15
5751,oil,8/7/15
5752,frankfurter,6/10/15
5752,rolls/buns,6/10/15
5752,coffee,6/10/15
5752,white wine,6/10/15
5753,domestic eggs,8/21/15
5753,beef,8/21/15
5753,coffee,8/21/15
5753,bottled beer,8/21/15
5754,curd cheese,4/26/15
5754,whole milk,4/26/15
5754,long life bakery product,4/26/15
5754,hard cheese,4/26/15
5755,butter,6/6/15
5755,syrup,6/6/15
5755,pickled vegetables,6/6/15
5755,whole milk,6/6/15
5756,whole milk,1/12/15
5756,root vegetables,1/12/15
5756,curd,1/12/15
5756,yogurt,1/12/15
5757,pastry,6/28/15
5757,soda,6/28/15
5757,semi-finished bread,6/28/15
5757,white bread,6/28/15
5758,tropical fruit,11/27/15
5758,berries,11/27/15
5758,whole milk,11/27/15
5758,soap,11/27/15
5759,misc. beverages,2/5/15
5759,root vegetables,2/5/15
5759,frozen vegetables,2/5/15
5759,rolls/buns,2/5/15
5760,other vegetables,8/1/15
5760,frozen vegetables,8/1/15
5760,cling film/bags,8/1/15
5760,bottled water,8/1/15
5761,root vegetables,1/18/15
5761,frozen meals,1/18/15
5761,shopping bags,1/18/15
5761,margarine,1/18/15
5762,ham,7/11/15
5762,root vegetables,7/11/15
5762,newspapers,7/11/15
5762,other vegetables,7/11/15
5763,rolls/buns,2/11/15
5763,domestic eggs,2/11/15
5763,butter,2/11/15
5764,pastry,3/10/15
5764,whole milk,3/10/15
5764,citrus fruit,3/10/15
5764,newspapers,3/10/15
5765,fruit/vegetable juice,1/4/15
5765,yogurt,1/4/15
5765,rolls/buns,1/4/15
5765,frozen vegetables,1/4/15
5766,chewing gum,8/18/15
5766,hamburger meat,8/18/15
5766,candy,8/18/15
5766,coffee,8/18/15
5767,sausage,11/5/15
5767,grapes,11/5/15
5767,berries,11/5/15
5767,curd,11/5/15
5768,other vegetables,7/10/15
5768,sparkling wine,7/10/15
5768,frozen meals,7/10/15
5768,rolls/buns,7/10/15
5769,whole milk,11/22/15
5769,other vegetables,11/22/15
5769,rolls/buns,11/22/15
5769,Instant food products,11/22/15
5770,root vegetables,8/23/15
5770,tropical fruit,8/23/15
5770,other vegetables,8/23/15
5770,processed cheese,8/23/15
5771,ice cream,12/15/15
5771,margarine,12/15/15
5771,sliced cheese,12/15/15
5771,pastry,12/15/15
5772,canned beer,5/18/15
5772,soda,5/18/15
5772,candles,5/18/15
5772,pickled vegetables,5/18/15
5773,tropical fruit,10/13/15
5773,brandy,10/13/15
5773,whole milk,10/13/15
5773,canned fish,10/13/15
5774,citrus fruit,3/30/15
5774,hard cheese,3/30/15
5774,pastry,3/30/15
5774,salty snack,3/30/15
5775,specialty chocolate,3/15/15
5775,yogurt,3/15/15
5775,rolls/buns,3/15/15
5775,misc. beverages,3/15/15
5776,candy,9/26/15
5776,dessert,9/26/15
5776,rolls/buns,9/26/15
5776,canned fish,9/26/15
5777,margarine,6/9/15
5777,brandy,6/9/15
5777,root vegetables,6/9/15
5777,shopping bags,6/9/15
5778,other vegetables,8/11/15
5778,salty snack,8/11/15
5778,brown bread,8/11/15
5778,canned beer,8/11/15
5779,tropical fruit,4/29/15
5779,coffee,4/29/15
5779,softener,4/29/15
5779,soda,4/29/15
5780,tropical fruit,9/30/15
5780,whole milk,9/30/15
5780,potato products,9/30/15
5781,specialty chocolate,8/26/15
5781,soda,8/26/15
5781,curd,8/26/15
5781,female sanitary products,8/26/15
5782,frankfurter,11/27/15
5782,ice cream,11/27/15
5782,mustard,11/27/15
5782,soda,11/27/15
5783,misc. beverages,8/10/15
5783,bottled water,8/10/15
5783,other vegetables,8/10/15
5783,coffee,8/10/15
5784,tropical fruit,5/2/15
5784,frozen fish,5/2/15
5784,domestic eggs,5/2/15
5784,mustard,5/2/15
5785,ham,5/19/15
5785,soft cheese,5/19/15
5785,fruit/vegetable juice,5/19/15
5785,sugar,5/19/15
5786,other vegetables,12/8/15
5786,soda,12/8/15
5786,rolls/buns,12/8/15
5786,dishes,12/8/15
5787,tropical fruit,9/4/15
5787,whole milk,9/4/15
5787,brown bread,9/4/15
5787,pastry,9/4/15
5788,canned beer,10/13/15
5788,spices,10/13/15
5788,rolls/buns,10/13/15
5788,frozen fish,10/13/15
5789,beef,9/4/15
5789,pip fruit,9/4/15
5790,hamburger meat,11/29/15
5790,pip fruit,11/29/15
5791,whole milk,12/15/15
5791,whipped/sour cream,12/15/15
5792,finished products,4/29/15
5792,bottled beer,4/29/15
5793,other vegetables,2/19/15
5793,oil,2/19/15
5794,citrus fruit,2/20/15
5794,Instant food products,2/20/15
5795,sausage,7/12/15
5795,UHT-milk,7/12/15
5796,sausage,8/4/15
5796,whole milk,8/4/15
5797,pork,2/10/15
5797,brown bread,2/10/15
5798,berries,12/12/15
5798,other vegetables,12/12/15
5799,sausage,9/28/15
5799,root vegetables,9/28/15
5800,berries,4/27/15
5800,pet care,4/27/15
5801,sausage,11/25/15
5801,yogurt,11/25/15
5802,pasta,8/15/15
5802,newspapers,8/15/15
5803,other vegetables,9/19/15
5803,rolls/buns,9/19/15
5804,sausage,12/2/15
5804,whole milk,12/2/15
5805,other vegetables,9/1/15
5805,whole milk,9/1/15
5806,frankfurter,10/30/15
5806,berries,10/30/15
5807,sausage,2/9/15
5807,frozen vegetables,2/9/15
5808,UHT-milk,1/4/15
5808,rolls/buns,1/4/15
5809,whole milk,4/10/15
5809,citrus fruit,4/10/15
5810,misc. beverages,11/4/15
5810,rolls/buns,11/4/15
5811,liver loaf,1/27/15
5811,domestic eggs,1/27/15
5812,pet care,7/5/15
5812,mustard,7/5/15
5813,whole milk,3/2/15
5813,root vegetables,3/2/15
5814,chicken,12/30/15
5814,pork,12/30/15
5815,dessert,4/18/15
5815,margarine,4/18/15
5816,pork,7/4/15
5816,ham,7/4/15
5817,beef,6/12/15
5817,other vegetables,6/12/15
5818,soda,10/17/15
5818,shopping bags,10/17/15
5819,pet care,8/8/15
5819,pastry,8/8/15
5820,root vegetables,3/10/15
5820,rolls/buns,3/10/15
5821,tropical fruit,7/4/15
5821,dishes,7/4/15
5822,chicken,3/19/15
5822,fruit/vegetable juice,3/19/15
5823,soda,5/11/15
5823,domestic eggs,5/11/15
5824,chicken,5/25/15
5824,butter,5/25/15
5825,tropical fruit,1/17/15
5825,whole milk,1/17/15
5826,beverages,10/24/15
5826,pork,10/24/15
5827,onions,12/27/15
5827,pastry,12/27/15
5828,whole milk,7/1/15
5828,long life bakery product,7/1/15
5829,chicken,10/9/15
5829,pastry,10/9/15
5830,tropical fruit,11/6/15
5830,yogurt,11/6/15
5831,citrus fruit,12/5/15
5831,yogurt,12/5/15
5832,semi-finished bread,12/7/15
